business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
2667,ARIAKE,5041 Geary Blvd,San Francisco,CA,94118,37.780523,-122.47358,"{'type': 'Point', 'coordinates': [-122.47358, 37.780523]}",,2667_20190918,2019-09-18T00:00:00.000,92,Routine - Unscheduled,2667_20190918_103120,Moderate risk food holding temperature,Moderate Risk,26,6,2,11,54,29
62785,Harrison Shell,1201 Harrison St,San Francisco,CA,94103,37.773568,-122.408712,"{'type': 'Point', 'coordinates': [-122.408712, 37.773568]}",,62785_20190708,2019-07-08T00:00:00.000,93,Routine - Unscheduled,62785_20190708_103112,No hot water or running water,High Risk,34,2,9,14,28853,34
89515,One Waan Thai,2922 Diamond St,San Francisco,CA,94131,,,,,89515_20161103,2016-11-03T00:00:00.000,,New Ownership,89515_20161103_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
70562,Dunya Bistro,1609 Polk St,San Francisco,CA,94109,37.791694,-122.420944,"{'type': 'Point', 'coordinates': [-122.420944, 37.791694]}",,70562_20190710,2019-07-10T00:00:00.000,88,Routine - Unscheduled,70562_20190710_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21,9,10,13,28858,21
91874,Alma Cocina,2801 Folsom St.,San Francisco,CA,94110,,,,,91874_20190227,2019-02-27T00:00:00.000,,Complaint,91874_20190227_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
97875,HOUSE OF BAGELS AT MASON,325 MASON  Unit 10,San Francisco,CA,94102,,,,,97875_20181102,2018-11-02T00:00:00.000,,New Ownership - Followup,,,,,,,,,
7636,LEE'S FOOD MARKET,1397 Revere Ave,San Francisco,CA,94124,37.729455,-122.386364,"{'type': 'Point', 'coordinates': [-122.386364, 37.729455]}",+14155822818,7636_20181017,2018-10-17T00:00:00.000,78,Routine - Unscheduled,7636_20181017_103144,Unapproved or unmaintained equipment or utensils,Low Risk,1,3,8,10,58,1
101184,NAMU STONEPOT,499 DOLORES ST,San Francisco,CA,94110,,,,+14155377831,101184_20190730,2019-07-30T00:00:00.000,92,Routine - Unscheduled,101184_20190730_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
97879,ARAMEX,2020 Mission St,San Francisco,CA,94110,,,,+14155426854,97879_20181227,2018-12-27T00:00:00.000,85,Routine - Unscheduled,97879_20181227_103105,Improper cooling methods,High Risk,,,,,,
96537,BROADWAY COFFEE BROS LLC,900 NORTH POINT,San Francisco,CA,94109,,,,+14150776205,96537_20190702,2019-07-02T00:00:00.000,92,Routine - Unscheduled,96537_20190702_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,,
93647,Borsch Mobile,103 Horne Ave,San Francisco,CA,94188,,,,+14158467080,93647_20181029,2018-10-29T00:00:00.000,98,Routine - Unscheduled,93647_20181029_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
63897,Bob's Donuts and Pastries,1621 Polk St,San Francisco,CA,94109,37.791914,-122.420984,"{'type': 'Point', 'coordinates': [-122.420984, 37.791914]}",+14155773141,63897_20190716,2019-07-16T00:00:00.000,,Reinspection/Followup,,,,21,9,10,13,28858,21
93561,Papito,317 Connecticut St,San Francisco,CA,94107,,,,,93561_20181012,2018-10-12T00:00:00.000,92,Routine - Unscheduled,93561_20181012_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
70914,Fior d' Italia,2237 Mason St,San Francisco,CA,94133,37.804303,-122.413364,"{'type': 'Point', 'coordinates': [-122.413364, 37.804303]}",,70914_20190823,2019-08-23T00:00:00.000,,Reinspection/Followup,,,,23,1,10,3,308,23
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,,,,+14155559302,90030_20180918,2018-09-18T00:00:00.000,,New Ownership,,,,,,,,,
82806,Gallery Cafe,1200 Mason St,San Francisco,CA,94108,,,,+14155969022,82806_20190312,2019-03-12T00:00:00.000,90,Routine - Unscheduled,82806_20190312_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
3496,Bohemian Club,624 Taylor St,San Francisco,CA,94102,37.788227,-122.411727,"{'type': 'Point', 'coordinates': [-122.411727, 37.788227]}",,3496_20190604,2019-06-04T00:00:00.000,,Reinspection/Followup,,,,21,1,10,5,28852,21
84772,"J & L Vegi Supermarket, Inc.",1215 Stockton St,San Francisco,CA,94133,,,,,84772_20180829,2018-08-29T00:00:00.000,,Complaint,84772_20180829_103103,High risk food holding temperature,High Risk,,,,,,
97507,Beyond the Border,601 Mission Blvd,San Francisco,CA,94158,,,,,97507_20190313,2019-03-13T00:00:00.000,,New Ownership,,,,,,,,,
85917,Saucy Asian,3801 17th St,San Francisco,CA,94110,,,,+14155481661,85917_20171129,2017-11-29T00:00:00.000,,Non-inspection site visit,,,,,,,,,
77162,Ramen Yamadaya,1728 Buchanan St,San Francisco,CA,94115,,,,+14155794164,77162_20181210,2018-12-10T00:00:00.000,79,Routine - Unscheduled,77162_20181210_103150,Improper or defective plumbing,Low Risk,,,,,,
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,San Francisco,CA,94109,37.783053,-122.418988,"{'type': 'Point', 'coordinates': [-122.418988, 37.783053]}",+14155672641,2085_20170920,2017-09-20T00:00:00.000,86,Routine - Unscheduled,2085_20170920_103131,Moderate risk vermin infestation,Moderate Risk,36,9,9,7,28852,36
99058,THAI NGHIEP KY MI GIA RESTAURANT,1427 NORIEGA ST,San Francisco,CA,94122,,,,+14155688528,99058_20190118,2019-01-18T00:00:00.000,,New Ownership,99058_20190118_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
26340,VIP Coffee & Cake Shop,671 Broadway St,San Francisco,CA,94133,37.797704,-122.408058,"{'type': 'Point', 'coordinates': [-122.408058, 37.797704]}",,26340_20170424,2017-04-24T00:00:00.000,75,Routine - Unscheduled,26340_20170424_103150,Improper or defective plumbing,Low Risk,4,1,10,3,308,6
97219,CHOMP N' SWIG,5203 Geary Blvd,San Francisco,CA,94118,,,,+14155511042,97219_20181106,2018-11-06T00:00:00.000,88,Routine - Unscheduled,97219_20181106_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,,,,,,
96533,THE CLIFT ROYAL SONESTA HOTEL,495 GEARY ST,San Francisco,CA,94102,,,,,96533_20181217,2018-12-17T00:00:00.000,,New Ownership - Followup,,,,,,,,,
892,Happy Donuts,100 Bush St #101,San Francisco,CA,94104,37.791348,-122.399834,"{'type': 'Point', 'coordinates': [-122.399834, 37.791348]}",,892_20190613,2019-06-13T00:00:00.000,92,Routine - Unscheduled,892_20190613_103145,Improper storage of equipment utensils or linens,Low Risk,6,1,10,4,28854,8
99747,MARVIN GARDENS,2020 Jerrold Ave,San Francisco,CA,94124,,,,+14150229185,99747_20190313,2019-03-13T00:00:00.000,,New Construction,,,,,,,,,
2189,PRINCESS BAKERY,4617 MISSION St,San Francisco,CA,94112,37.724422,-122.434985,"{'type': 'Point', 'coordinates': [-122.434985, 37.724422]}",,2189_20190605,2019-06-05T00:00:00.000,,Complaint,,,,5,7,6,9,28861,7
3661,LA CUMBRE,515 VALENCIA St,San Francisco,CA,94110,37.764553,-122.421826,"{'type': 'Point', 'coordinates': [-122.421826, 37.764553]}",+14155868205,3661_20190605,2019-06-05T00:00:00.000,90,Routine - Unscheduled,3661_20190605_103131,Moderate risk vermin infestation,Moderate Risk,19,4,7,8,28859,20
97662,THE BREW COOP,819 Valencia St,San Francisco,CA,94110,,,,+14159610184,97662_20190403,2019-04-03T00:00:00.000,96,Routine - Unscheduled,97662_20190403_103161,Low risk vermin infestation,Low Risk,,,,,,
90974,Beard Papa's,99 Yerba Buena Lane,San Francisco,CA,94103,,,,,90974_20190411,2019-04-11T00:00:00.000,94,Routine - Unscheduled,90974_20190411_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
89952,Sam's Grill & Seafood Restaurant,374 Bush St,San Francisco,CA,94104,,,,+14155420594,89952_20190204,2019-02-04T00:00:00.000,,New Ownership,89952_20190204_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
92066,Grandma's Deli and Cafe #2,2797 16th St.,San Francisco,CA,94103,,,,,92066_20180214,2018-02-14T00:00:00.000,96,Routine - Unscheduled,92066_20180214_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
74168,Barrel Head Brewhouse,1785 Fulton St,San Francisco,CA,94117,,,,+14155303441,74168_20190626,2019-06-26T00:00:00.000,84,Routine - Unscheduled,74168_20190626_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
5267,Knights Catering,255 MENDELL STREET,San Francisco,CA,94124,37.741939,-122.383872,"{'type': 'Point', 'coordinates': [-122.383872, 37.741939]}",,5267_20190717,2019-07-17T00:00:00.000,96,Routine - Unscheduled,5267_20190717_103154,Unclean or degraded floors walls or ceilings,Low Risk,1,3,8,10,58,1
87709,Substation,2828 Jones St,San Francisco,CA,94133,,,,,87709_20190924,2019-09-24T00:00:00.000,,Non-inspection site visit,,,,,,,,,
1584,ESPERPENTO RESTAURANT,3295 22nd St,San Francisco,CA,94110,37.755303,-122.420649,"{'type': 'Point', 'coordinates': [-122.420649, 37.755303]}",,1584_20190926,2019-09-26T00:00:00.000,90,Routine - Unscheduled,1584_20190926_103161,Low risk vermin infestation,Low Risk,19,4,7,2,28859,20
87338,Lemonade,781 Mission St,San Francisco,CA,94103,,,,,87338_20171106,2017-11-06T00:00:00.000,,Complaint,87338_20171106_103156,Permit license or inspection report not posted,Low Risk,,,,,,
99731,SALTED,475 06th St,San Francisco,CA,94103,,,,+14153256348,99731_20190816,2019-08-16T00:00:00.000,,Routine - Scheduled,99731_20190816_103105,Improper cooling methods,High Risk,,,,,,
99731,SALTED,475 06th St,San Francisco,CA,94103,,,,+14153256348,99731_20190417,2019-04-17T00:00:00.000,,New Ownership,,,,,,,,,
70993,Subway Sanwich #56406,595 Buckingham Way Suit 587,San Francisco,CA,94132,,,,+14155981866,70993_20190422,2019-04-22T00:00:00.000,,Reinspection/Followup,,,,,,,,,
60548,Annie's Hot Dogs & Pretzels,"Golden Gate Park, JFK Dr.@Conservatory of Flowers",San Francisco,CA,,37.777122,-122.419639,"{'type': 'Point', 'coordinates': [-122.419639, 37.777122]}",+14155841726,60548_20190712,2019-07-12T00:00:00.000,92,Routine - Unscheduled,60548_20190712_103156,Permit license or inspection report not posted,Low Risk,36,9,9,7,28852,36
98375,THAILAND RESTAURANT,438 CASTRO A,San Francisco,CA,94114,,,,+14155866868,98375_20190712,2019-07-12T00:00:00.000,84,Routine - Unscheduled,98375_20190712_103103,High risk food holding temperature,High Risk,,,,,,
90237,Win's Restaurant,3040 Taraval St,San Francisco,CA,94116,,,,+14155866036,90237_20180410,2018-04-10T00:00:00.000,86,Routine - Unscheduled,90237_20180410_103133,Foods not protected from contamination,Moderate Risk,,,,,,
97735,PUSHCART FARE,3224 22nd St,San Francisco,CA,94110,,,,+14155609788,97735_20181010,2018-10-10T00:00:00.000,,New Ownership - Followup,,,,,,,,,
96845,BELLO COFFEE LLC,2885 Diamond St,San Francisco,CA,94131,,,,,96845_20180726,2018-07-26T00:00:00.000,90,Routine - Unscheduled,96845_20180726_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
92611,Kusina Ni Tess,237 Ellis St,San Francisco,CA,94102,,,,,92611_20190410,2019-04-10T00:00:00.000,92,Routine - Unscheduled,92611_20190410_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,,,,+14155559302,90030_20181017,2018-10-17T00:00:00.000,88,Routine - Unscheduled,90030_20181017_103139,Improper food storage,Low Risk,,,,,,
93072,Subway #68745,170 O'Farrell St #428,San Francisco,CA,94102,,,,,93072_20190103,2019-01-03T00:00:00.000,88,Routine - Unscheduled,93072_20190103_103156,Permit license or inspection report not posted,Low Risk,,,,,,
3538,Palio D'Asti,640 Sacramento St,San Francisco,CA,94111,37.793738,-122.403644,"{'type': 'Point', 'coordinates': [-122.403644, 37.793738]}",,3538_20180522,2018-05-22T00:00:00.000,,Reinspection/Followup,3538_20180522_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,1,10,3,28860,6
94229,Saabis Groceries,1599 Revere Ave,San Francisco,CA,94124,,,,,94229_20181105,2018-11-05T00:00:00.000,84,Routine - Unscheduled,94229_20181105_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,,,,,,
21807,The Front Porch,65 29th St A,San Francisco,CA,94110,37.743943,-122.421988,"{'type': 'Point', 'coordinates': [-122.421988, 37.743943]}",,21807_20190724,2019-07-24T00:00:00.000,85,Routine - Unscheduled,21807_20190724_103161,Low risk vermin infestation,Low Risk,2,7,7,2,28859,2
91843,Hello Sandwich & Noodle,426 Larkin St,San Francisco,CA,94102,,,,,91843_20180822,2018-08-22T00:00:00.000,55,Routine - Unscheduled,91843_20180822_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
